"i" "nloci" "Random_cor_RDAtemppredict_tempphen" "Random_cor_RDAsalpredict_salphen" "Random_cor_RDAtemppredict_tempphen_structcorr" "Random_cor_RDAsalpredict_salphen_structcorr" seed
"2" 50 0.596046642689631 0.354847331271293 0.0724084084084084 0.359363363363363 1231150
"3" 100 0.607367367367367 0.438729361745821 0.10998998998999 0.435687687687688 1231150
"4" 500 0.743847847847848 0.555694249944472 0.171259259259259 0.559863863863864 1231150
"5" 5000 0.783891891891892 0.637713713713714 0.227419419419419 0.636860860860861 1231150
"6" 20000 0.792740740740741 0.645717717717718 0.22753953953954 0.644980980980981 1231150
"1" 10 0.275444819901537 0.115643851432036 0.065407472880386 0.119433552986599 1231151
"2" 50 0.579329909239439 0.245832782788486 0.0357778135914229 0.282216498715355 1231151
"3" 100 0.630573203777297 0.424041009301673 0.0356376733110021 0.427389817207238 1231151
"4" 500 0.729175905081351 0.592606977406502 0.0989490479970946 0.596419015434749 1231151
"5" 5000 0.776006782789961 0.732861059643189 0.122812935748746 0.732218951170488 1231151
"6" 20000 0.786725512238144 0.757512269782431 0.124090214304581 0.757620377998756 1231151
"1" 10 0.272992556503872 0.141953124323782 -0.00804605410015828 0.143455742654427 1231152
"2" 50 0.376254630885705 0.289753810378226 0.0287788075864084 0.299331930595056 1231152
"3" 100 0.527025552578395 0.414309552481346 0.0303683987671811 0.429762622148253 1231152
"4" 500 0.708387095482933 0.622597087475826 0.0298558857416423 0.628477734691419 1231152
"5" 5000 0.777099876977243 0.75224174623123 0.0285746031777953 0.750880382144412 1231152
"6" 20000 0.791009800811008 0.775064614745527 0.0321341663004829 0.774343892581917 1231152
"1" 10 0.282145828343768 0.193139167366506 0.104248248248248 0.253389389389389 1231153
"2" 50 0.568396396396396 0.452850926603302 0.170406406406406 0.454854854854855 1231153
"3" 100 0.623419419419419 0.552864181376426 0.173597597597598 0.537537537537538 1231153
"4" 500 0.732184184184184 0.683265949215507 0.225773773773774 0.621361361361361 1231153
"5" 5000 0.76452052052052 0.716368368368368 0.226194194194194 0.656844844844845 1231153
"6" 12243 0.764884884884885 0.712064064064064 0.232068068068068 0.658562562562563 1231153
"1" 10 0.36388274683842 0.0937013157329489 0.0154154154154154 0.0858519377897705 1231154
"2" 50 0.644156156156156 0.254540795336259 -0.0140780780780781 0.281904186090418 1231154
"3" 100 0.646334334334334 0.369543913457556 -0.0014974974974975 0.406476883360447 1231154
"4" 500 0.71835035035035 0.556142698841819 -0.043955955955956 0.561335897233412 1231154
"5" 5000 0.722862862862863 0.651454105559992 -0.0557677677677678 0.656419075494899 1231154
"6" 20000 0.723111111111111 0.657179837017183 -0.0605845845845846 0.667734402136873 1231154
"1" 10 0.494057600022183 0.116412113940232 0.0221181181181181 0.111563563563564 1231155
"2" 50 0.603392545821958 0.217785586158274 0.0486526526526526 0.220284284284284 1231155
"3" 100 0.634014014014014 0.338630630630631 0.0217017017017017 0.371131131131131 1231155
"4" 500 0.687715715715716 0.433685685685686 0.0498058058058058 0.467867867867868 1231155
"5" 5000 0.70615015015015 0.600496496496496 0.0602602602602603 0.612032032032032 1231155
"6" 20000 0.707847847847848 0.623203203203203 0.0594274274274274 0.634202202202202 1231155
"1" 10 0.37634263743194 0.0902442534839475 0.024714739454206 0.0920760760760761 1231156
"2" 50 0.593379973353624 0.181061061061061 0.0544404949354576 0.180824824824825 1231156
"3" 100 0.653540193734255 0.244872872872873 0.0524865390255909 0.254338338338338 1231156
"4" 500 0.687894582477404 0.435411411411411 0.0955496451948879 0.461765765765766 1231156
"5" 5000 0.720947668616646 0.637497497497497 0.0982002984988465 0.649373373373373 1231156
"6" 20000 0.72849922772732 0.661057057057057 0.105387492880426 0.681997997997998 1231156
"1" 10 0.278246736731299 0.0730183246514586 0.0282202202202202 0.0737897897897898 1231157
"2" 50 0.567991991991992 0.191791791791792 0.0187267267267267 0.194642642642643 1231157
"3" 100 0.593457457457457 0.266978978978979 0.0155915915915916 0.28249049049049 1231157
"4" 500 0.691511511511511 0.456216216216216 0.0142182182182182 0.463119119119119 1231157
"5" 5000 0.729661661661662 0.602458458458458 0.00238238238238238 0.656988988988989 1231157
"6" 20000 0.73043043043043 0.599983983983984 0.00635835835835836 0.682726726726727 1231157
"1" 10 0.544696795196888 0.0834107435946313 0.0858218218218218 0.147061208269551 1231158
"2" 50 0.584487071558923 0.246082574739889 0.0617577577577577 0.259261520782433 1231158
"3" 100 0.635611611611612 0.356618975594749 0.0878358358358358 0.370432803236225 1231158
"4" 500 0.694238238238238 0.381439821261273 0.0784264264264264 0.479201680882804 1231158
"5" 5000 0.696724724724725 0.497495993489732 0.0721841841841842 0.576106682789761 1231158
"6" 10913 0.698202202202202 0.493624117742107 0.0730650650650651 0.580102682785759 1231158
"1" 10 0.305962064549965 0.314404439508648 0.0539059059059059 0.0188048236284615 1231159
"2" 50 0.54024024024024 0.601552153706161 0.110114114114114 0.0614715330045683 1231159
"3" 100 0.588868868868869 0.664166830998162 0.132548548548549 0.0933074007081556 1231159
"4" 500 0.634934934934935 0.751750502253132 0.173497497497497 0.155805961767808 1231159
"5" 5000 0.669517517517517 0.780795576372339 0.223315315315315 0.187822009831936 1231159
"6" 20000 0.670874874874875 0.784743528272193 0.229185185185185 0.199041240281622 1231159
"1" 10 0.116215752976452 0.279824590931589 0.0328268596865627 0.115841957799816 1231160
"2" 50 0.513111624736618 0.492767260027534 0.0580120700821813 0.180274454729274 1231160
"3" 100 0.609928538467311 0.586268855124273 0.0821842664507583 0.249067316383825 1231160
"4" 500 0.658541199741271 0.644042686729739 0.110945056001113 0.322965288253704 1231160
"5" 5000 0.69184653838527 0.672266939206482 0.118568687256003 0.370212582795564 1231160
"6" 20000 0.694689384073806 0.679157836995172 0.118648767416243 0.375317693010892 1231160
"1" 10 0.280626991038648 0.205073338470557 -0.00999399399399399 0.0283483483483483 1231161
"2" 50 0.473625625625626 0.370302302302302 0.0376296296296296 0.0333733733733734 1231161
"3" 100 0.565573573573574 0.488476476476476 0.033021021021021 0.0507507507507507 1231161
"4" 500 0.645601601601602 0.68375975975976 0.0737857857857858 0.0742622622622622 1231161
"5" 5000 0.666554554554554 0.77652052052052 0.0820700700700701 0.0735575575575576 1231161
"6" 20000 0.673469469469469 0.783479479479479 0.0818178178178178 0.0731011011011011 1231161
"1" 10 0.211600121482553 0.203797020673658 -0.00571371371371371 0.00367768135904224 1231162
"2" 50 0.388876876876877 0.495918414332995 0.0432432432432432 0.00342943286229688 1231162
"3" 100 0.457765765765766 0.58149207356593 0.0294854854854855 0.039601641242904 1231162
"4" 500 0.619827827827828 0.713704418122898 0.0210570570570571 0.0406707113821139 1231162
"5" 5000 0.681237237237237 0.792150943094434 0.0202002002002002 0.047601649250924 1231162
"6" 20000 0.693433433433433 0.803926730657791 0.0201361361361361 0.0490390881272399 1231162
"1" 10 0.212095481306622 0.487469896545659 0.0681441441441441 0.0193153153153153 1231163
"2" 50 0.458098098098098 0.506038038038038 0.106562562562563 0.0429069069069069 1231163
"3" 100 0.527023023023023 0.632952952952953 0.111447447447447 0.0410770770770771 1231163
"4" 500 0.600768768768769 0.705433433433433 0.1765005005005 0.0784904904904905 1231163
"5" 5000 0.615511511511511 0.744024024024024 0.213617617617618 0.088968968968969 1231163
"6" 15691 0.615967967967968 0.745253253253253 0.216512512512512 0.0899219219219219 1231163
"1" 10 0.34800610228469 0.0675911142932856 0.0867587587587588 0.0768048048048048 1231164
"2" 50 0.442114114114114 0.287375962357669 0.114434434434434 0.32580980980981 1231164
"3" 100 0.569181181181181 0.518795389372811 0.0967207207207207 0.518058058058058 1231164
"4" 500 0.654098098098098 0.656501814819764 0.165537537537538 0.665349349349349 1231164
"5" 5000 0.686022022022022 0.727259259259259 0.198078078078078 0.727871871871872 1231164
"6" 20000 0.689161161161161 0.734146146146146 0.2 0.735363363363363 1231164
"1" 10 0.445233247282797 0.132131328476778 0.0228528757286158 0.131235235235235 1231165
"2" 50 0.474651600904106 0.2726210746754 0.0700120820942114 0.288052052052052 1231165
"3" 100 0.54543197740966 0.443096197882134 0.0794295089384872 0.442022022022022 1231165
"4" 500 0.648547195743264 0.566803937546556 0.128090218308591 0.576852852852853 1231165
"5" 5000 0.679366045411797 0.622582582582582 0.155725881607567 0.646518518518518 1231165
"6" 20000 0.686453139593076 0.633085085085085 0.165635801437322 0.655591591591592 1231165
"1" 10 0.340958529083656 0.113794467031364 0.0121361361361361 0.112908908908909 1231166
"2" 50 0.487211211211211 0.28127893558554 0.0125925925925926 0.289653653653654 1231166
"3" 100 0.601757757757758 0.39550108309059 0.0216896896896897 0.397189189189189 1231166
"4" 500 0.653145145145145 0.619887606943755 0.0405645645645646 0.62822022022022 1231166
"5" 5000 0.689001001001001 0.746965712678765 0.0686206206206206 0.755875875875876 1231166
"6" 20000 0.693465465465465 0.769065065065065 0.0701661661661662 0.775667667667668 1231166
"1" 10 0.208179036369468 0.0994910499025116 -0.0066026026026026 0.0995216211428138 1231167
"2" 50 0.398160558719477 0.31933260994102 0.0107187187187187 0.325567893461518 1231167
"3" 100 0.458966966966967 0.340772476340257 0.0118678678678679 0.359161520682383 1231167
"4" 500 0.609469469469469 0.596926119972212 0.0127247247247247 0.597596193790283 1231167
"5" 5000 0.671051051051051 0.752381886650424 0.0121961961961962 0.75582658240937 1231167
"6" 20000 0.67985985985986 0.776331107438935 -0.00220620620620621 0.77681559240839 1231167
"1" 10 0.34834482769929 0.190162033789125 0.0504664664664665 0.232416416416416 1231168
"2" 50 0.360156156156156 0.419258612695026 0.110174174174174 0.411603603603604 1231168
"3" 100 0.441553553553554 0.484255708477785 0.19228028028028 0.499259259259259 1231168
"4" 500 0.60217017017017 0.655907907907908 0.221081081081081 0.662638638638639 1231168
"5" 5000 0.602386386386386 0.710518518518518 0.230542542542543 0.700604604604604 1231168
"6" 10140 0.603967967967968 0.720016016016016 0.237833833833834 0.701833833833834 1231168
"1" 10 0.413168084078525 NA 0.00966988262238258 NA 1231169
"2" 50 0.769166087928191 NA 0.00478489015890152 NA 1231169
"3" 100 0.774487526439639 NA -0.0254940549303147 NA 1231169
"4" 500 0.870053194575624 NA -0.0539711585370993 NA 1231169
"5" 5000 0.881100484909021 NA -0.0660114637319251 NA 1231169
"6" 20000 0.883006432788216 NA -0.064970399764298 NA 1231169
"1" 10 0.558086504613635 NA 0.0133597023120589 NA 1231170
"2" 50 0.707965168671052 NA 0.0495756904114852 NA 1231170
"3" 100 0.776715188699723 NA 0.0737156771705255 NA 1231170
"4" 500 0.821730836814018 NA 0.0732110084577929 NA 1231170
"5" 5000 0.866353964818409 NA 0.0591203375737206 NA 1231170
"6" 20000 0.869017494135609 NA 0.060426067735235 NA 1231170
"1" 10 0.634190234192349 NA 0.0510931442374072 NA 1231171
"2" 50 0.699438137576064 NA 0.052146198344569 NA 1231171
"3" 100 0.734525259785413 NA 0.0738519257777405 NA 1231171
"4" 500 0.816831648480538 NA 0.126576703280047 NA 1231171
"5" 5000 0.871130001131569 NA 0.151185336521934 NA 1231171
"6" 20000 0.871402273676386 NA 0.153219372592041 NA 1231171
"1" 10 0.496750602579934 NA 0.00163564054747649 NA 1231172
"2" 50 0.650078028265278 NA 0.0395576763495568 NA 1231172
"3" 100 0.749005252271402 NA 0.0354295358245917 NA 1231172
"4" 500 0.820809271703216 NA 0.0489070537751568 NA 1231172
"5" 5000 0.871227841528978 NA 0.0614636480392602 NA 1231172
"6" 20000 0.876453082445641 NA 0.0665327323308275 NA 1231172
"1" 10 0.516520480557676 NA 0.0205675706554318 NA 1231173
"2" 50 0.77712259078111 NA 0.0740528653738794 NA 1231173
"3" 100 0.758729512116703 NA 0.120738367457412 NA 1231173
"4" 500 0.831625051182284 NA 0.156255069977471 NA 1231173
"5" 5000 0.837643948903295 NA 0.216155716757835 NA 1231173
"6" 8568 0.837912256386534 NA 0.210501236663312 NA 1231173
"1" 10 0.275060857997051 NA 0.0138599014812481 NA 1231174
"2" 50 0.58780615738319 NA 0.0546888529197248 NA 1231174
"3" 100 0.667675678708752 NA 0.0773555876547662 NA 1231174
"4" 500 0.788200565170416 NA 0.163822313781461 NA 1231174
"5" 5000 0.825269745558513 NA 0.182232779478638 NA 1231174
"6" 20000 0.831195689280092 NA 0.193736317527353 NA 1231174
"1" 10 0.376438579733697 NA 0.0274094917203189 NA 1231175
"2" 50 0.606961389236008 NA 0.0667929933726536 NA 1231175
"3" 100 0.624292165044352 NA 0.111373707829455 NA 1231175
"4" 500 0.77535568175229 NA 0.161696181270543 NA 1231175
"5" 5000 0.820184645202833 NA 0.19380438579983 NA 1231175
"6" 20000 0.828897384079966 NA 0.197143735167261 NA 1231175
"1" 10 0.262828526427368 NA 0.0117057174231464 NA 1231176
"2" 50 0.548182730913919 NA 0.038332370703093 NA 1231176
"3" 100 0.669083752836925 NA 0.0487227714942902 NA 1231176
"4" 500 0.765756522279185 NA 0.0975996972970432 NA 1231176
"5" 5000 0.821400221622255 NA 0.123277400678141 NA 1231176
"6" 20000 0.832455287743448 NA 0.125203328531923 NA 1231176
"1" 10 0.140852792211834 NA -0.00414814814814815 NA 1231177
"2" 50 0.426834834834835 NA 0.0116476476476476 NA 1231177
"3" 100 0.522998998998999 NA 0.030994994994995 NA 1231177
"4" 500 0.749373373373373 NA 0.0306546546546546 NA 1231177
"5" 5000 0.82225025025025 NA 0.0445925925925926 NA 1231177
"6" 20000 0.830426426426426 NA 0.0421661661661662 NA 1231177
"1" 10 0.484104543798311 NA 0.0441520747463174 NA 1231178
"2" 50 0.644216110100188 NA 0.0895617466869694 NA 1231178
"3" 100 0.680356077048366 NA 0.0921730631541863 NA 1231178
"4" 500 0.749315658233244 NA 0.11392068342564 NA 1231178
"5" 5000 0.779013375417926 NA 0.126472624849348 NA 1231178
"6" 5637 0.779670209621337 NA 0.124245796696323 NA 1231178
"1" 10 0.334166653532854 NA 0.0279622698565184 NA 1231179
"2" 50 0.660092013150346 NA 0.0748016244468458 NA 1231179
"3" 100 0.695937592948618 NA 0.0686754308647633 NA 1231179
"4" 500 0.778561125344874 NA 0.129140561115108 NA 1231179
"5" 5000 0.824695767470857 NA 0.187988055935936 NA 1231179
"6" 20000 0.829973102857253 NA 0.18932140395086 NA 1231179
"1" 10 0.306619213866588 NA 0.0215696559347312 NA 1231180
"2" 50 0.617816287557655 NA 0.111672118808178 NA 1231180
"3" 100 0.656759386429234 NA 0.115367829301543 NA 1231180
"4" 500 0.772443533313633 NA 0.153850465868964 NA 1231180
"5" 5000 0.824463761623272 NA 0.177794505685132 NA 1231180
"6" 20000 0.828696010801481 NA 0.178795510694169 NA 1231180
"1" 10 0.356265919963046 NA 0.0186906906906907 NA 1231181
"2" 50 0.559091091091091 NA 0.0333533533533533 NA 1231181
"3" 100 0.653189189189189 NA 0.0523443443443443 NA 1231181
"4" 500 0.75167967967968 NA 0.0851851851851852 NA 1231181
"5" 5000 0.818262262262262 NA 0.115107107107107 NA 1231181
"6" 20000 0.831107107107107 NA 0.11967967967968 NA 1231181
"1" 10 0.278624271967577 NA 0.0220320540861513 NA 1231182
"2" 50 0.437023460484163 NA 0.014528543071622 NA 1231182
"3" 100 0.584479063542899 NA 0.0268288556845537 NA 1231182
"4" 500 0.74345019364421 NA 0.0247547795343263 NA 1231182
"5" 5000 0.826665492158064 NA 0.0240821061883065 NA 1231182
"6" 20000 0.841220061281764 NA 0.0148808957766799 NA 1231182
"1" 10 0.43552671353493 NA 0.0679266738713977 NA 1231183
"2" 50 0.640645692834254 NA 0.0786615268083671 NA 1231183
"3" 100 0.61631709662201 NA 0.0742170334252876 NA 1231183
"4" 500 0.700766474948612 NA 0.142365931965839 NA 1231183
"5" 5000 0.727653657892196 NA 0.165681504010589 NA 1231183
"6" 7527 0.729943973401315 NA 0.165176993950888 NA 1231183
"1" 10 0.50100840754448 0.139231002543022 0.00840570980378894 0.144158879675878 1231184
"2" 50 0.741987646170673 0.220435537718165 0.0382512870008494 0.245716945533336 1231184
"3" 100 0.80258406166351 0.285921350961294 -0.0126596358517393 0.298269761113651 1231184
"4" 500 0.85152023353527 0.429161307119024 -0.00434004601973091 0.494126597236405 1231184
"5" 5000 0.865599847526368 0.485874303681279 0.000574800741884066 0.619420517627967 1231184
"6" 20000 0.865744048409349 0.522459071373267 -0.00173241338581783 0.635588766718505 1231184
"1" 10 0.263787722897709 0.0909523620402909 0.0145340133004377 0.0896245159090349 1231185
"2" 50 0.696359663424848 0.191165479279417 0.0160609563770865 0.192009621159187 1231185
"3" 100 0.737194891914812 0.24294784314297 0.0513690101967077 0.269698620358702 1231185
"4" 500 0.824066330574756 0.405046578803267 0.0349333315685276 0.432378111026677 1231185
"5" 5000 0.857102004540152 0.585252855082268 0.070722312341424 0.586378318235078 1231185
"6" 20000 0.857951642157605 0.605971790632048 0.0691112070479521 0.614094350325641 1231185
"1" 10 0.385564300120659 0.115917753683891 0.032900644424837 0.119021140161361 1231186
"2" 50 0.727151691753778 0.165964130094307 0.0712570337567318 0.168438607045737 1231186
"3" 100 0.746319875878611 0.245439685124933 0.0714091939816626 0.259818077896104 1231186
"4" 500 0.798703035419257 0.433391825217259 0.134363484938553 0.444094538633394 1231186
"5" 5000 0.844891672118642 0.640623263887472 0.14971565079078 0.644431075506905 1231186
"6" 20000 0.860888516818602 0.672359031390759 0.152090151142989 0.675446121568028 1231186
"1" 10 0.259659674757747 0.132489736802424 0.0223100584634931 0.132779177515646 1231187
"2" 50 0.611818612783812 0.147938382198011 0.037311580453126 0.158609084912882 1231187
"3" 100 0.71644882234685 0.265252047805143 0.0374637581988831 0.274745569807755 1231187
"4" 500 0.809873944209142 0.45312848787538 0.0428059980104609 0.508035559668636 1231187
"5" 5000 0.862915897960527 0.648820767232457 0.054555721853916 0.662534522128679 1231187
"6" 20000 0.86694059886805 0.65404600814912 0.0587326005071961 0.687167228733515 1231187
"1" 10 0.650875915835249 0.0656453285162063 0.141896536989253 0.0864807292574787 1231188
"2" 50 0.769213363236429 0.185192192439567 0.150506436915062 0.333738415727456 1231188
