"nloci" "Random_cor_RDAtemppredict_tempphen" "Random_cor_RDAsalpredict_salphen" "Random_cor_RDAtemppredict_tempphen_structcorr" "Random_cor_RDAsalpredict_salphen_structcorr" seed
"5" 5000 0.871196033374685 NA 0.0781026941726557 NA 1232373
"6" 5734 0.86970535276621 NA 0.0813830457695275 NA 1232373
"1" 10 0.248061728448823 NA 0.0407136855548774 NA 1232374
"2" 50 0.708493693391104 NA 0.0899920820848829 NA 1232374
"3" 100 0.690438815682445 NA 0.0776809733721834 NA 1232374
"4" 500 0.820698836282607 NA 0.131913529856575 NA 1232374
"5" 5000 0.863027824204789 NA 0.157571578497801 NA 1232374
"6" 20000 0.866806061016617 NA 0.156162168810692 NA 1232374
"1" 10 0.304903505353996 NA 0.0429637726505663 NA 1232375
"2" 50 0.527391579204324 NA 0.0835639083144015 NA 1232375
"3" 100 0.675703708273805 NA 0.127677009602846 NA 1232375
"4" 500 0.736545023906486 NA 0.168342124977656 NA 1232375
"5" 5000 0.777344159935183 NA 0.199361814504552 NA 1232375
"6" 20000 0.791489430768147 NA 0.205323702986547 NA 1232375
"1" 10 0.235024820864941 NA 0.017095101881833 NA 1232376
"2" 50 0.579922839504716 NA 0.026078170894501 NA 1232376
"3" 100 0.706507998677337 NA 0.0512405327596182 NA 1232376
"4" 500 0.773024226047079 NA 0.0693735515414196 NA 1232376
"5" 5000 0.835120148501661 NA 0.101919369314548 NA 1232376
"6" 20000 0.844555016635492 NA 0.104459213022706 NA 1232376
"1" 10 0.199239814293504 NA 0.0127389210469154 NA 1232377
"2" 50 0.443227296727801 NA 0.00915540276355082 NA 1232377
"3" 100 0.558086354466321 NA 0.0272432518363707 NA 1232377
"4" 500 0.765804748536327 NA 0.0276324121929352 NA 1232377
"5" 5000 0.846178523428034 NA 0.0201694516050684 NA 1232377
"6" 20000 0.856750713114703 NA 0.0224963062370269 NA 1232377
"1" 10 0.433941700784649 NA 0.0766895166845892 NA 1232378
"2" 50 0.580188363339756 NA 0.192550251141043 NA 1232378
"3" 100 0.668557063261916 NA 0.24740940212588 NA 1232378
"4" 500 0.738431988639766 NA 0.339085101305749 NA 1232378
"5" 5000 0.802003839800278 NA 0.399135516635917 NA 1232378
"6" 12977 0.799496983320814 NA 0.396425744286277 NA 1232378
"1" 10 0.35808977976909 NA 0.00125899425831093 NA 1232379
"2" 50 0.605190561714966 NA 0.0651039011432411 NA 1232379
"3" 100 0.691731504424247 NA 0.084234073639654 NA 1232379
"4" 500 0.79397573618766 NA 0.100531509054867 NA 1232379
"5" 5000 0.819633875666289 NA 0.139417263533153 NA 1232379
"6" 20000 0.822286756424873 NA 0.132337464652002 NA 1232379
"1" 10 0.327655583068426 NA 0.0181277071530397 NA 1232380
"2" 50 0.576374519678098 NA 0.0866275615616948 NA 1232380
"3" 100 0.66459534077695 NA 0.131461431486984 NA 1232380
"4" 500 0.789397235957912 NA 0.193707793740742 NA 1232380
"5" 5000 0.840142449159485 NA 0.277616714513937 NA 1232380
"6" 20000 0.848106685707449 NA 0.284451447534912 NA 1232380
"1" 10 0.242928469220995 NA 0.00699314151630089 NA 1232381
"2" 50 0.601140555307272 NA 0.0349025165437065 NA 1232381
"3" 100 0.636144177511455 NA 0.0364485906018285 NA 1232381
"4" 500 0.795785802668215 NA 0.0863779359338755 NA 1232381
"5" 5000 0.853614027725 NA 0.115188836433865 NA 1232381
"6" 20000 0.86283570650764 NA 0.119148808135866 NA 1232381
"1" 10 0.442793060690227 NA -0.00596062537181484 NA 1232382
"2" 50 0.505234859261302 NA 0.0110967080575603 NA 1232382
"3" 100 0.574890882613732 NA 0.0212471851954836 NA 1232382
"4" 500 0.789662222568395 NA 0.0235047117354599 NA 1232382
"5" 5000 0.869733080255809 NA 0.00504166940108098 NA 1232382
"6" 20000 0.87880934402155 NA -0.00345133007273334 NA 1232382
"1" 10 0.293624097286695 NA 0.0452608080459743 NA 1232383
"2" 50 0.492653720151791 NA 0.10778432480194 NA 1232383
"3" 100 0.677905024877679 NA 0.141925290708654 NA 1232383
"4" 500 0.757954516053811 NA 0.174578596411843 NA 1232383
"5" 5000 0.801489471110865 NA 0.234264693847043 NA 1232383
"6" 10316 0.799788691046724 NA 0.227139804389155 NA 1232383
"1" 10 0.666083646694859 0.0852914270743941 0.0267576106029585 0.0955378222311631 1232384
"2" 50 0.760375207358353 0.216593270360316 0.0165816424086007 0.204868270092689 1232384
"3" 100 0.824793251629654 0.414544086274196 -0.0123947883269622 0.42551222572397 1232384
"4" 500 0.870508597465208 0.517773136592922 -0.0197611011426774 0.559666862756514 1232384
"5" 5000 0.880012968761192 0.659339935713151 -0.0161480798539538 0.675204414978976 1232384
"6" 20000 0.881224393546234 0.696142821515322 -0.0188047131544858 0.709580272236748 1232384
"1" 10 0.484416871999578 0.0367794818245368 0.00428439160211764 0.0448710325649112 1232385
"2" 50 0.659302455954211 0.150600193263685 0.00937055390468428 0.179130559040267 1232385
"3" 100 0.762221949081222 0.225054177189303 0.0314542550567698 0.242001211497398 1232385
"4" 500 0.814434160498068 0.490256975944474 0.0271811559997289 0.508057458023481 1232385
"5" 5000 0.840420565228677 0.556244744783933 0.0232603843490825 0.62298029643219 1232385
"6" 20000 0.846992826463343 0.580360740367683 0.0334823961525535 0.637074376763239 1232385
"1" 10 0.591869089517682 0.0394512839898991 0.0262128987570783 0.0564896775072821 1232386
"2" 50 0.679309626240837 0.177049608933259 0.0739121217457894 0.182061459826321 1232386
"3" 100 0.767993335392428 0.205949796823483 0.0813521001654722 0.219814432034523 1232386
"4" 500 0.833098356633573 0.499270700019983 0.118497807547104 0.526939196179009 1232386
"5" 5000 0.874816420500579 0.668121860867462 0.142076495457549 0.685397958044514 1232386
"6" 20000 0.885753397180269 0.698350979309767 0.144310573011023 0.724216505664903 1232386
"1" 10 0.54543355372271 0.0555295811238658 0.0144165407868247 0.0556399452471605 1232387
"2" 50 0.658635155406717 0.193305494265344 0.0117512979522857 0.197424550141456 1232387
"3" 100 0.740046209261728 0.250408358166917 -0.00203787236212318 0.258957033655832 1232387
"4" 500 0.852886360438315 0.358729720432761 0.00467715503918294 0.439872669373189 1232387
"5" 5000 0.865373196185847 0.609464987796195 -0.00722125047215201 0.684842075783058 1232387
"6" 20000 0.86741106854797 0.629099971411986 -0.0066414736217815 0.714394667148177 1232387
"1" 10 0.615325648880969 0.0797376078200681 0.15183026063179 0.0855048951777531 1232388
"2" 50 0.807507813269924 0.165990948979843 0.136720232039286 0.263849256178631 1232388
"3" 100 0.814641599451654 0.175818843184904 0.145529190617073 0.395690630313031 1232388
"4" 500 0.847585723614245 0.333001430088466 0.126294581012804 0.616726797133155 1232388
"5" 5000 0.858297990476506 0.258537448289718 0.131677584678539 0.638508498522829 1232388
"6" 5188 0.85889809238267 0.262315738885624 0.134001859971814 0.641456305222791 1232388
"1" 10 0.227429330147914 0.356404384684961 0.036460911926385 0.0454477622236072 1232389
"2" 50 0.662313087702778 0.645936021146634 0.0704970054350229 0.13096363416362 1232389
"3" 100 0.633430524721675 0.72389290901057 0.0545974562972453 0.0837325743642211 1232389
"4" 500 0.754912028115229 0.822493927219164 0.133525401313556 0.157230073681762 1232389
"5" 5000 0.778679047280301 0.830062068150572 0.147234383421202 0.193184466140532 1232389
"6" 20000 0.782097851315767 0.828116236392648 0.154160627152312 0.190886095452349 1232389
"1" 10 0.268208255933639 0.312555705007142 0.070173981786666 0.135812837844981 1232390
"2" 50 0.594972384488567 0.486663185557071 0.0586301915858526 0.21221732453241 1232390
"3" 100 0.657186284734473 0.571011127388376 0.0745885301271968 0.274034474264804 1232390
"4" 500 0.778510251196648 0.700795458529832 0.142777233708998 0.361818906651758 1232390
"5" 5000 0.814697707804179 0.728859046971148 0.169962225357726 0.408827370370887 1232390
"6" 20000 0.826681261441214 0.733503037016339 0.178444585483306 0.410185845963546 1232390
"1" 10 0.374024324496627 0.314616185661877 0.0233643006854074 0.0505176388528776 1232391
"2" 50 0.549006260691981 0.442650145330483 0.0436229611822017 0.128397406942428 1232391
"3" 100 0.674663256724823 0.518114609117262 0.0385550722100564 0.129034130396586 1232391
"4" 500 0.771713975310994 0.710506968025574 0.0866591820381117 0.178180691411511 1232391
"5" 5000 0.827228636952432 0.811389432102331 0.13058088646337 0.213272643381659 1232391
"6" 20000 0.842470990044227 0.819696550767576 0.132605462973871 0.215653989100209 1232391
"1" 10 0.270270652016093 0.234614960644564 0.00662104602361307 0.00553578609707848 1232392
"2" 50 0.431429234186848 0.463415766903273 0.03447333811522 -0.00107472828095741 1232392
"3" 100 0.527188269950311 0.591888411428862 0.0331435882862099 -0.00600558994910242 1232392
"4" 500 0.730878666835097 0.764530933157126 0.0478518147602934 0.0306557407336149 1232392
"5" 5000 0.822644191092846 0.835766501303835 0.0595936762312004 -0.00155700480161915 1232392
"6" 20000 0.832685507109346 0.83937110254016 0.0527318261520134 -0.00477495331017247 1232392
"1" 10 0.340974799231959 0.27092474561678 0.0868190558580487 0.0446773087746032 1232393
"2" 50 0.601957495815475 0.637402751110136 0.195536105628813 0.0556976834349801 1232393
"3" 100 0.688860564694482 0.684108349699532 0.208915179216383 0.0822175727634024 1232393
"4" 500 0.784681615748186 0.757160587862338 0.259902681635823 0.0497226796889015 1232393
"5" 5000 0.810960888703864 0.769435966845618 0.254710676940616 0.0490803879142169 1232393
"6" 9946 0.813775324905958 0.766947086218715 0.254458637877741 0.0435237189424395 1232393
"1" 10 0.275139072188717 0.161442584953431 0.0329771288168617 0.168547481175479 1232394
"2" 50 0.551980783718529 0.337996177502746 0.0640547521626785 0.348624967425008 1232394
"3" 100 0.633660153268224 0.489743483210978 0.098049983267458 0.517092554327544 1232394
"4" 500 0.765308918027347 0.689029201339458 0.159503371868824 0.683360946243309 1232394
"5" 5000 0.804131463787864 0.733303276755525 0.21198358639752 0.725149855953708 1232394
"6" 20000 0.812378296348513 0.740178389190271 0.209119026052357 0.740384432315226 1232394
"1" 10 0.340851816137115 0.253869507637082 0.0350104493549088 0.308657965689996 1232395
"2" 50 0.586735012844275 0.404930792644236 -0.00397374736422814 0.409917374811642 1232395
"3" 100 0.605964733848591 0.421815786962903 0.116893343657838 0.431561132635961 1232395
"4" 500 0.750335757629893 0.645098181215511 0.172953227932524 0.650600951237602 1232395
"5" 5000 0.79373381856723 0.729687552015773 0.213295862249016 0.720525945464541 1232395
"6" 20000 0.798295799034363 0.738651302275288 0.219182425170892 0.731614500248145 1232395
"1" 10 0.258524731406657 0.145795936312125 0.0378449825623718 0.154111125605384 1232396
"2" 50 0.580205229956568 0.283946867042132 0.0585284954689104 0.29024816292912 1232396
"3" 100 0.675793849890895 0.364393933708043 0.0522254583948836 0.41711054559897 1232396
"4" 500 0.77880795417979 0.716609697283592 0.0886439208095414 0.719756290425603 1232396
"5" 5000 0.815601058249403 0.805060522742864 0.117610719537727 0.806323917287506 1232396
"6" 20000 0.829022286767579 0.808490931771364 0.129360469903026 0.810787632450201 1232396
"1" 10 0.181823159604253 0.121489109475339 0.00406844696482987 0.12622077647476 1232397
"2" 50 0.411197707908611 0.309502475138542 -0.000315495380445499 0.315150096809288 1232397
"3" 100 0.628336887984898 0.414901180250698 0.0140282030926192 0.450298897590798 1232397
"4" 500 0.732763796851049 0.644089762377045 -0.000509329143595022 0.65854589738382 1232397
"5" 5000 0.807604250039865 0.783463282250365 -0.0149478824369243 0.788206295163326 1232397
"6" 20000 0.815101904963394 0.794081967876396 -0.0188328059451552 0.805117072546586 1232397
"1" 10 0.526687127696032 0.21018497422045 0.0566835367520274 0.206024129130692 1232398
"2" 50 0.55465863985019 0.432854358920387 0.12672089971127 0.441959864497521 1232398
"3" 100 0.771704017459876 0.513771480613986 0.191354310295506 0.509784132258037 1232398
"4" 500 0.732890976680642 0.692833507941164 0.18372992204364 0.704955485481514 1232398
"5" 5000 0.745968363079895 0.725431042495163 0.198639836847288 0.753627556971136 1232398
"6" 9564 0.752848147332894 0.73251873530758 0.205983326584611 0.753700625969202 1232398
"1" 10 0.581508049370013 0.117308450315541 0.0151858537327966 0.149619731320326 1232399
"2" 50 0.715352689221667 0.243496958816586 -0.0273198732513377 0.2664992398995 1232399
"3" 100 0.786979146583569 0.439095026232396 -0.083746729879478 0.462880054645618 1232399
"4" 500 0.805739220567295 0.545116941688587 -0.10976980270644 0.568655848518569 1232399
"5" 5000 0.816278587973883 0.68833952923467 -0.118357095975981 0.707775064750615 1232399
"6" 20000 0.816979685023104 0.679450908777617 -0.121001102494938 0.700443869394071 1232399
"1" 10 0.449693827212348 0.112339438787316 0.0118346785838822 0.102791942070676 1232400
"2" 50 0.620474576068501 0.200442261324274 0.0751198037069424 0.218083285913391 1232400
"3" 100 0.703428970785391 0.272092575470194 0.112443479762593 0.278648665424247 1232400
"4" 500 0.746735474472972 0.439455218501663 0.151142410958031 0.505016118042193 1232400
"5" 5000 0.777641293209617 0.585699279404295 0.175663116545663 0.592933878021122 1232400
"6" 20000 0.777014476241142 0.618314342688009 0.174587236674401 0.624488771519251 1232400
"1" 10 0.576270167283145 0.0884746203281668 0.0244539411750558 0.107699609379309 1232401
"2" 50 0.701003302108981 0.167901886211746 0.0587506550926881 0.201600068745111 1232401
"3" 100 0.737372648907283 0.288813715329037 0.0607652185176493 0.347301317285118 1232401
"4" 500 0.759894663959732 0.431777353369631 0.0858154883340185 0.464075287959957 1232401
"5" 5000 0.79148444786511 0.60614595350993 0.105393828670171 0.675864885524096 1232401
"6" 20000 0.794803340602907 0.663937623853603 0.118669399621357 0.701564046873876 1232401
"1" 10 0.324602625177013 0.0899255047436908 -0.0032362229218377 0.102151241706268 1232402
"2" 50 0.646687083780164 0.192955486171969 0.0404165263221663 0.197643693928659 1232402
"3" 100 0.722602346690332 0.222336536678148 0.00754212176742007 0.24102475846795 1232402
"4" 500 0.766640360567888 0.591061451991535 -0.00223453487460222 0.591622744737598 1232402
"5" 5000 0.801141941633754 0.659846060886841 0.00576537192797977 0.667910101274532 1232402
"6" 20000 0.80169944222113 0.682116057250444 0.00642258806756865 0.690624286142214 1232402
"1" 10 0.371666182861715 0.0952939759649264 0.0538883951025299 0.0929701457824757 1232403
"2" 50 0.639401754433713 0.250722064197265 0.112977709065121 0.268742028768145 1232403
"3" 100 0.68844695354552 0.27993156867311 0.110362150942554 0.31081006510564 1232403
"4" 500 0.760804533934494 0.373725484264541 0.152996212915563 0.45721369630853 1232403
"5" 5000 0.770658172971734 0.416385605152222 0.140006691582171 0.537140820115892 1232403
"6" 11839 0.772637263131972 0.425949057778053 0.144461967318481 0.550814540850986 1232403
"1" 10 0.189227416674404 0.257077192315916 0.036496460520531 0.0522658946799747 1232404
"2" 50 0.512410305708255 0.550160264640963 0.103489018603572 0.0672719393815271 1232404
"3" 100 0.668943912254517 0.656709040488963 0.11834968763064 0.1231700835877 1232404
"4" 500 0.718767615712844 0.754829993127557 0.189085000846117 0.198133353187145 1232404
"5" 5000 0.71633068669541 0.796659447348616 0.211187487236315 0.260902642234352 1232404
"6" 20000 0.714804157575056 0.796839385977218 0.21137600438672 0.268238279814336 1232404
"1" 10 0.331211778826167 0.499489066811903 0.0507443964952759 0.183048337303593 1232405
"2" 50 0.486282832135713 0.505508527933896 0.106605084658317 0.211691794659282 1232405
"3" 100 0.669886225404321 0.562808148600037 0.275259313210173 0.231072610992216 1232405
"4" 500 0.638694715631995 0.660355998639403 0.226579302783049 0.360770761902058 1232405
"5" 5000 0.684120614079254 0.691705824359765 0.261861964900003 0.40064628326888 1232405
"6" 20000 0.692965967596779 0.694886548368951 0.269766823625659 0.407350792065871 1232405
"1" 10 0.182296219949628 0.140408999042326 0.0121286419093337 0.0067368809166798 1232406
"2" 50 0.512978580441956 0.493385977672109 0.0030364736501319 0.0168618644633457 1232406
"3" 100 0.627739169091188 0.553022379126245 0.00974777052457115 0.027210375856095 1232406
"4" 500 0.709741210335944 0.764053362851746 0.0291872403273332 0.0512189222872734 1232406
"5" 5000 0.73445569047125 0.83680753734733 0.0349884577412926 0.0624781026825847 1232406
"6" 20000 0.728844252660424 0.846932520893996 0.034125823181596 0.0741926175791769 1232406
"1" 10 0.167400768344085 0.175293304419921 0.0113191789039904 0.000481360798746016 1232407
"2" 50 0.584388099074826 0.429092439655639 0.0513868503569377 0.00910882742242462 1232407
"3" 100 0.507671962882569 0.593966312093696 0.00483461839774216 -0.00255491500872886 1232407
"4" 500 0.621694894829999 0.732326685271717 0.0280490158446028 0.0188676976328994 1232407
"5" 5000 0.695646040755633 0.802609476083497 0.00256749096186477 0.0495678196862565 1232407
"6" 20000 0.707541259298503 0.812302519176194 0.00428738074080624 0.0446019864889364 1232407
"1" 10 0.504828648472366 0.387309517494067 0.0726679616060723 0.0821018477455926 1232408
"2" 50 0.499119796270028 0.614935592288711 0.0138916669184831 0.0875416559637091 1232408
"3" 100 0.620510340170349 0.688418119790784 0.0500729168906137 0.0996291600296586 1232408
"4" 500 0.604390091362833 0.775645041422502 0.0234795157959265 0.11688901148143 1232408
