"seed" "subpopID" "indID" "indSubpopIndex" "subpop" "phen_sal" "phen_temp" "sal_opt" "temp_opt" "fitness" "subset" "N" "opt0" "opt1" "x" "y" "PC1" "PC2" "PC3" "LFMM_U1_temp" "LFMM_U1_sal" "LFMM_U2_temp" "LFMM_U2_sal" "RDA1" "RDA2" "RDA1_corr" "RDA2_corr" "RDA_PC1" "RDA_PC2" "RDA_PC1_corr" "RDA_PC2_corr" "RDA_predict_tempPhen_20KSNPs" "RDA_predict_salPhen_20KSNPs" "RDA_predict_tempPhen_20KSNPs_structcorr" "RDA_predict_salPhen_20KSNPs_structcorr"
"1733" "1231094" 33 1934 1 33 0 -0.326222 -0.555556 -0.333333 0.999899 TRUE 141 -0.555556 -0.333333 3 4 35.4646 -29.814 24.7418 -19.0442053733495 23.1681805876507 15.6968267934943 -18.126311635918 -1.02909453023982 -1.21946672732202 2.08744881108072 -1.20689591362073 1.72173419262904 -1.71392607015482 -0.954604632307194 -0.05476506124791 -1033.30864164568 -24.0459435236653 12.2913771122974 -23.4442712947455
"1737" "1231094" 33 1938 5 33 0 -0.246296 -0.555556 -0.333333 0.984963 TRUE 141 -0.555556 -0.333333 3 4 33.7153 -29.6443 26.7687 -18.0223079388653 22.1884964505398 15.3991971677744 -17.1406979350229 -0.984079124565913 -2.42258266449411 2.32417611767494 -2.39403004751453 1.6270850406824 -1.67567023405053 -0.913377049282938 -0.295776537961033 -993.426501719884 -41.4764548581376 13.5115770008979 -40.8459651687979
"1768" "1231094" 33 1969 36 33 0 -0.328716 -0.555556 -0.333333 0.999957 TRUE 141 -0.555556 -0.333333 3 4 34.9248 -29.5112 26.5057 -17.6987859349336 22.6447678880163 15.3007470016059 -16.8041197778641 -1.00664209198078 -1.18658850752227 1.92469221094407 -1.17739314669239 1.59662531840675 -1.66499743772317 -1.25227300799249 0.395317776599022 -1008.95440199125 -21.5995567302934 11.5641524053006 -20.993236088661
"1772" "1231094" 33 1973 40 33 0 -0.427129 -0.555556 -0.333333 0.982559 TRUE 141 -0.555556 -0.333333 3 4 32.6587 -30.4685 24.7151 -18.9570203020725 20.6363112274506 14.0422216788314 -18.1453812160552 -0.917091570138856 -0.949499899864868 1.70572940731698 -0.95833570707953 1.71353058218317 -1.50912669332943 -1.22016770619837 -0.272363230036763 -915.658702347529 -18.2594197511337 9.70644420908518 -17.9040519829058
"1805" "1231094" 33 2006 73 33 0 -0.295924 -0.555556 -0.333333 0.997205 TRUE 141 -0.555556 -0.333333 3 4 30.4599 -30.6052 25.2587 -18.9218029128763 19.1290793579577 14.6988559737649 -18.1683553586113 -0.84873972879378 -1.95691209299053 1.83888665004791 -1.96044833261637 1.71055997398724 -1.58939907953929 -1.53902033657345 -0.492774613939409 -859.365669241831 -32.9724930351877 10.8171229037251 -32.7377017328174
"1821" "1231094" 33 2022 89 33 0 -0.204 -0.555556 -0.333333 0.967099 TRUE 141 -0.555556 -0.333333 3 4 25.6049 -29.2417 21.8729 -18.4560937220755 16.2413805848639 13.175843125962 -17.8188648129736 -0.720999316327467 -1.08396566917949 1.36265991747281 -1.10847542221367 1.66700435106307 -1.40144694970741 -1.85937453887753 -1.29332967401002 -720.527737644717 -16.1031336904076 7.78826344853436 -16.1102552334942
"1855" "1231094" 33 2056 123 33 0 -0.48395 -0.555556 -0.333333 0.955643 TRUE 141 -0.555556 -0.333333 3 4 31.3516 -30.1459 28.518 -18.4568306549577 19.9969279622364 17.0135847535473 -17.649681647631 -0.884526158129558 -0.982420919294906 2.54012342047129 -0.946089355124777 1.66706724900592 -1.87743562756057 -1.36443137897903 -0.942257890875087 -898.96352681751 -16.6239913642705 15.0521707472057 -16.2922633355846
"1856" "1231094" 33 2057 124 33 0 -0.270797 -0.555556 -0.333333 0.992209 TRUE 141 -0.555556 -0.333333 3 4 30.8754 -26.6091 23.4334 -16.4028127757128 20.4511373139288 14.7139289000078 -15.5897579781969 -0.908171245352162 -0.844417043323733 1.91065683494659 -0.827946896163241 1.47603905336245 -1.59259965071228 -1.47248153507218 -0.357090632399408 -929.9243496195 -16.7443374568527 11.4749438261816 -16.1611781741933
"1860" "1231094" 33 2061 128 33 0 -0.486936 -0.555556 -0.333333 0.953908 TRUE 141 -0.555556 -0.333333 3 4 36.4643 -26.9545 21.0095 -16.776351293703 24.3416935981555 13.1058447548624 -15.8140433042255 -1.08307460595585 -0.0142972371742835 1.7533701057888 -0.00510603023624902 1.5105268428167 -1.39401318915901 -0.62445704850594 0.509181597395411 -1106.77411116247 -2.70944764777974 10.813970934752 -1.78836401980904
"1870" "1231094" 33 2071 138 33 0 -0.324181 -0.555556 -0.333333 0.999832 TRUE 141 -0.555556 -0.333333 3 4 36.544 -24.6244 24.7722 -15.4542730992587 23.548266470733 16.2129902115294 -14.515985334268 -1.04633329729154 -1.71611637867618 2.3243009961077 -1.67428975287232 1.38811116887765 -1.77761528290172 -0.934517716686041 0.243534053166546 -1059.75900664113 -29.6340060424716 13.8381043471821 -28.7115171146467
"1884" "1231094" 34 2085 11 34 0 -0.226917 -0.333333 -0.333333 0.977606 TRUE 209 -0.333333 -0.333333 4 4 25.282 -27.5519 18.535 -16.6923554109042 16.520256484234 9.62689339056439 -16.052202724425 -0.735362930556545 -0.419273465680574 0.875080497783718 -0.458493705939209 1.5005821782024 -0.966237330774535 -1.56701591368854 -0.840290762418314 -717.717827012494 -6.74211569012895 4.72190756095308 -6.61632068972811
"1915" "1231094" 34 2116 42 34 0 -0.048988 -0.333333 -0.333333 0.850692 TRUE 209 -0.333333 -0.333333 4 4 31.2453 -30.4232 27.8225 -18.5466714678858 19.3256081064262 16.4076743782727 -17.7735020677459 -0.855799691812446 -1.4569237284249 2.33151308122592 -1.43370543973901 1.67329349877701 -1.80606000095978 -1.46133830632783 -0.603619133925955 -844.566771870415 -27.7498706525926 13.7611393660298 -27.5096252052582
"1939" "1231094" 34 2140 66 34 0 -0.349536 -0.333333 -0.333333 0.999475 TRUE 209 -0.333333 -0.333333 4 4 34.5591 -28.4784 26.625 -17.8561021925774 21.9400301126068 16.6360823772425 -16.9739249854382 -0.972558821434345 -0.694351593660818 2.49566382276136 -0.655620383404618 1.60887300452014 -1.83521946996301 -0.842143501802706 -0.752813642591872 -996.125474227631 -16.0653091958081 14.6870894861313 -15.4845856020207
"1952" "1231094" 34 2153 79 34 0 -0.137302 -0.333333 -0.333333 0.926022 TRUE 209 -0.333333 -0.333333 4 4 28.6695 -33.0814 26.3216 -19.0211187477846 18.0270797988665 14.4473817351116 -18.3085639227646 -0.799039633021316 -1.28841680534587 1.79924855884213 -1.29572438454121 1.71734697772527 -1.56314364265721 -1.76859851595301 -0.668593491400285 -781.989823329024 -20.4032734254805 10.537141513214 -20.3783773014164
"1955" "1231094" 34 2156 82 34 0 -0.122689 -0.333333 -0.333333 0.915081 TRUE 209 -0.333333 -0.333333 4 4 28.7667 -26.4879 23.0014 -16.3539619338425 17.7081980555812 13.4600286265224 -15.647646718444 -0.785600756589302 -0.113302057038607 1.79577984657558 -0.105006235950806 1.4690386564216 -1.44199920554534 -1.37047871606353 -1.05040634399436 -802.115982902906 -3.7665980534943 10.5251828656523 -3.48200216969742
"1989" "1231094" 34 2190 116 34 0 -0.432306 -0.333333 -0.333333 0.9806 TRUE 209 -0.333333 -0.333333 4 4 31.2218 -31.0144 29.4749 -18.7169823468647 19.7907990323786 17.0920155606496 -17.9197140614813 -0.875555924203219 -1.26762288209678 2.54646687066555 -1.23271938627728 1.68906374420281 -1.89121089913159 -1.33189910615674 -1.1286137932702 -903.046712380333 -21.2029062871604 14.7765762425306 -20.8388064605648
"2000" "1231094" 34 2201 127 34 0 -0.680291 -0.333333 -0.333333 0.786031 TRUE 209 -0.333333 -0.333333 4 4 36.582 -22.3579 19.6141 -13.8153969304415 23.9626147294707 12.7991811515204 -12.8619227962482 -1.06632345693962 -0.0998236554455511 1.90152997643413 -0.0686744781390525 1.23304068684121 -1.36000646111681 -0.334381276544334 0.264138886620929 -1075.98193212962 -4.04897108932626 11.219978452169 -2.98097302150306
"2003" "1231094" 34 2204 130 34 0 -0.216246 -0.333333 -0.333333 0.972954 TRUE 209 -0.333333 -0.333333 4 4 34.8343 -25.7986 25.91 -16.6878246598398 22.8066667507071 15.5388696465554 -15.7782813655255 -1.0131963079056 -0.259326733060839 2.13547834698369 -0.231201138034374 1.50013336096045 -1.69963243015995 -1.0469486125822 -0.0285553993034663 -1032.40743359658 -7.43796479128888 13.608984280943 -6.6691695339974
"2018" "1231094" 34 2219 145 34 0 -0.22918 -0.333333 -0.333333 0.978538 TRUE 209 -0.333333 -0.333333 4 4 30.1844 -27.7546 27.3865 -17.0785593698546 19.2727640728797 17.1181500343263 -16.3017655183683 -0.852727028651881 -1.83326297123231 2.5526597664887 -1.78990717992722 1.53692775096515 -1.89372030920127 -1.52132871359147 -1.06524316124417 -875.438164827344 -32.4245820430576 15.419850318195 -32.0192138160653
"2066" "1231094" 34 2267 193 34 0 -0.563038 -0.333333 -0.333333 0.899849 TRUE 209 -0.333333 -0.333333 4 4 32.8437 -25.5618 24.3296 -16.6849007153779 21.1110415432817 15.2104704781963 -15.8441070177935 -0.937484102588629 -0.860879064018507 1.99825217898675 -0.841365136445283 1.5000235149877 -1.65834692177583 -1.22078084868972 -0.468529437835692 -933.168996169285 -15.1077925251645 12.1513195563962 -14.5357119270475
"2172" "1231094" 35 2373 90 35 0 -0.0421044 -0.111111 -0.333333 0.843978 TRUE 255 -0.111111 -0.333333 5 4 35.0608 -29.9593 27.5046 -18.3186418864865 22.4606921336949 17.3023479640278 -17.4084232533242 -0.994069196729875 0.0497486576247029 2.79482593510096 0.101549922645123 1.6494236919485 -1.9227454861567 -0.912945008694771 -0.428914945149668 -990.033942340261 -1.05716946748208 16.9571043690861 -0.479073171458897
"2191" "1231094" 35 2392 109 35 0 -0.354549 -0.111111 -0.333333 0.9991 TRUE 255 -0.111111 -0.333333 5 4 34.8278 -24.2403 23.4703 -15.1168128038765 21.9058646026116 15.0566848519767 -14.2415258028003 -0.973308418241001 -0.570310933341375 2.12626342471433 -0.537481858100849 1.3519238206642 -1.64367077243692 -0.914878212924941 -0.12276938884536 -976.798687293279 -7.00930915772554 12.9768329176327 -6.31216491563827
"2205" "1231094" 35 2406 123 35 0 -0.322712 -0.111111 -0.333333 0.999774 TRUE 255 -0.111111 -0.333333 5 4 31.2269 -34.4431 27.0686 -20.2723243369001 19.6307111265954 15.8085530106117 -19.4914750542651 -0.869812229872491 -0.523549712967882 2.10319490610174 -0.520375946210569 1.83121408365309 -1.73685558711091 -1.58928681368057 -0.349837612237059 -858.799271079608 -12.9360497939333 13.2592341904874 -12.8194623020471
"2211" "1231094" 35 2412 129 35 0 -0.415235 -0.111111 -0.333333 0.986674 TRUE 255 -0.111111 -0.333333 5 4 34.3081 -26.8629 26.9324 -16.4555639632566 22.2419597691957 16.1366664820606 -15.5671902580182 -0.986903928330437 -1.32046830313892 2.33829777734582 -1.28345217804889 1.4766077553913 -1.77678489457169 -1.24220020007803 0.139519196614985 -1004.47401976745 -21.9611436131991 13.876993184204 -21.2482561078995
"2246" "1231094" 35 2447 164 35 0 -0.570892 -0.111111 -0.333333 0.893269 TRUE 255 -0.111111 -0.333333 5 4 34.0183 -24.8496 22.8117 -14.9664653260465 22.0261689754582 13.9746653270127 -14.087716575546 -0.979447475453001 0.605829656360203 1.9012315362814 0.629737169341604 1.33760753534804 -1.51070591567713 -0.952690857987918 -0.0669457180155236 -976.498653241939 6.43268392440449 10.6381831335843 7.21956231717844
"2248" "1231094" 35 2449 166 35 0 -0.252462 -0.111111 -0.333333 0.987005 TRUE 255 -0.111111 -0.333333 5 4 32.1452 -25.179 21.1799 -15.5205225012382 21.241518625016 13.0173251793115 -14.6782071096904 -0.943661293569774 -1.34789737001504 1.87158203918039 -1.32861028550766 1.38968965910845 -1.38979132244554 -0.842826435331303 -0.435994053922564 -944.144173860451 -22.4543928351655 11.2055737795034 -21.7488650037604
"2249" "1231094" 35 2450 167 35 0 -0.579769 -0.111111 -0.333333 0.885626 TRUE 255 -0.111111 -0.333333 5 4 30.7284 -22.4572 22.5735 -14.3043219431718 20.1351199694443 14.1063185013855 -13.5017067081842 -0.894344866038638 -0.947224471052287 1.97903077669964 -0.916419942039999 1.2765033741541 -1.52533502301676 -1.28982626128643 -0.353364924741428 -876.313445200126 -16.9543814095723 11.638262090328 -16.3595257854671
"2298" "1231094" 35 2499 216 35 0 -0.214393 -0.111111 -0.333333 0.972103 TRUE 255 -0.111111 -0.333333 5 4 36.8411 -22.0122 20.367 -14.1600516904014 23.6499220312882 12.0753012982075 -13.2284268377365 -1.05217795869407 -2.53822935572636 1.90504298662955 -2.51126672678437 1.26355392824086 -1.27168874133447 -0.242663778510787 0.567611983695801 -1067.57428756137 -43.4925119496942 11.4935962629547 -42.4595188424309
"2324" "1231094" 35 2525 242 35 0 -0.412371 -0.111111 -0.333333 0.987584 TRUE 255 -0.111111 -0.333333 5 4 37.9771 -25.1875 24.1227 -16.1063717085065 24.3978243869361 14.9552528068458 -15.1391922947695 -1.08625866339325 -0.155233581952713 1.95397744788776 -0.133606539855373 1.44379502013437 -1.63157702208702 -0.601239481685458 0.306365940743324 -1096.09177892397 -5.37277395166986 11.8916056249452 -4.46161735730929
"2328" "1231094" 35 2529 246 35 0 -0.341989 -0.111111 -0.333333 0.99985 TRUE 255 -0.111111 -0.333333 5 4 31.8744 -30.5693 24.6292 -18.1314865263026 20.4936828730732 13.8920349265757 -17.323770205123 -0.910351428971 -1.01865666515168 1.72477700659723 -1.02285185599133 1.63232225372118 -1.49869010614706 -1.38818073346994 0.00642807333376771 -922.909523402958 -19.7457904708107 10.6945771264331 -19.3368568929731
"2396" "1231094" 36 2597 59 36 0 -0.294733 0.111111 -0.333333 0.997025 TRUE 255 0.111111 -0.333333 6 4 35.0196 -25.1443 21.0587 -15.6981052271087 23.3512823434333 13.2031905992131 -14.7674285566028 -1.03760003550312 0.0627930821173004 2.00416402898839 0.0903103167795251 1.40355192139433 -1.41846915274042 -0.520934673171976 0.0363027734718099 -1049.86805683525 0.487167096655907 11.979447792631 1.3981887259636
"2402" "1231094" 36 2603 65 36 0 -0.0509322 0.111111 -0.333333 0.852569 TRUE 255 0.111111 -0.333333 6 4 31.4101 -27.5744 27.2872 -16.8032280598985 19.6189802618757 15.6071609674391 -16.0203199349983 -0.870127542923023 -1.38570223898628 2.15571644420044 -1.361768746637 1.50670610819284 -1.71515112664658 -1.35107263179496 -0.680541772490007 -877.173254938729 -24.2350138086458 13.0741481793793 -23.776255318058
"2450" "1231094" 36 2651 113 36 0 -0.329013 0.111111 -0.333333 0.999963 TRUE 255 0.111111 -0.333333 6 4 33.8838 -23.7882 22.0412 -15.6239067937362 21.8363516171536 14.4772004630397 -14.7457481164669 -0.969085012921209 0.286529960869983 2.20209065818819 0.323563388774502 1.39658113750626 -1.5767868098103 -0.677180606410187 -0.574611985629972 -992.640432364194 1.0662614073883 12.8287928325342 1.84153836377804
"2475" "1231094" 36 2676 138 36 0 -0.0548505 0.111111 -0.333333 0.856325 TRUE 255 0.111111 -0.333333 6 4 33.9962 -22.2405 23.2904 -14.4560837034424 22.1815563725647 15.2948019434521 -13.5614550186889 -0.984204442345174 -0.160308256019817 2.41933710618228 -0.106061033796328 1.28814817328426 -1.67769787096108 -0.759680244431777 -0.464799831576379 -1009.74826930927 -3.71001828926331 14.1030855608664 -2.83536571275243
"2481" "1231094" 36 2682 144 36 0 -0.198786 0.111111 -0.333333 0.964442 TRUE 255 0.111111 -0.333333 6 4 21.9502 -29.5187 21.5489 -17.4075962499981 13.3598500902449 12.2415332272999 -16.8871837990012 -0.593746193146574 -0.585618600009641 1.04798006299132 -0.623137333599494 1.56262151383113 -1.29879391024278 -2.19758475069886 -1.99817764583164 -617.401525974859 -7.97428145838121 5.75406411668783 -8.07656964074724
"2494" "1231094" 36 2695 157 36 0 -0.288029 0.111111 -0.333333 0.995903 TRUE 255 0.111111 -0.333333 6 4 30.181 -32.6178 24.6722 -18.7431010809679 19.3891740473488 14.9794803795375 -17.9696583820162 -0.8600213696054 0.420664351606331 1.8552204047714 0.420421771434142 1.6865111903817 -1.63934593202485 -1.56476921930557 -0.833392024778794 -874.458581029782 2.65366665875108 11.4425325470399 2.9054594284814
"2506" "1231094" 36 2707 169 36 0 -0.411335 0.111111 -0.333333 0.987905 TRUE 255 0.111111 -0.333333 6 4 26.3993 -28.1572 27.4286 -17.4033754781439 17.3099502093424 18.0537658581763 -16.7069991917091 -0.766326851968729 -1.8052871344462 2.25788860075073 -1.77803701387979 1.56260704287652 -2.01827645519947 -2.13273163875546 -1.90718604586924 -773.270300392163 -27.5997201944759 13.3443001822697 -27.3831436372003
"2515" "1231094" 36 2716 178 36 0 -0.383888 0.111111 -0.333333 0.994902 TRUE 255 0.111111 -0.333333 6 4 31.8349 -23.7221 22.3794 -13.783101629273 20.4084900925105 13.2650242601921 -12.9740654546314 -0.90794677212606 -0.678433879457134 1.71634758359747 -0.660242878504998 1.22572130333945 -1.42547270431611 -1.18037541854634 -0.20050310256656 -893.853253218269 -15.0053868283694 10.5079084563573 -14.3774290310397
"2541" "1231094" 36 2742 204 36 0 -0.262546 0.111111 -0.333333 0.990028 TRUE 255 0.111111 -0.333333 6 4 33.5154 -23.2829 20.0661 -14.9494304918675 21.8799945994675 12.9068291345377 -14.0788732940938 -0.973519296931818 1.0514490049732 1.66974758257762 1.06533553291345 1.33364428973756 -1.38292322270565 -0.893381768467454 -0.0528066813836253 -988.045760058717 14.9728045032153 10.1022012670766 15.7626035664272
"2543" "1231094" 36 2744 206 36 0 -0.454618 0.111111 -0.333333 0.971009 TRUE 255 0.111111 -0.333333 6 4 30.251 -30.167 26.6803 -17.7687661387291 19.1787057164958 16.090312374896 -16.9932175707821 -0.84820635422158 -0.416817039790522 2.40580180671717 -0.384416762513464 1.59619190185335 -1.77608498590609 -1.38752012191415 -1.06541720773786 -857.692741228784 -7.66486383623543 14.3109244953209 -7.29511475608899
"2639" "1231094" 37 2840 47 37 0 -0.375081 0.333333 -0.333333 0.99652 TRUE 209 0.333333 -0.333333 7 4 32.528 -21.6785 23.4773 -12.7533713120027 21.7524470095749 14.5916925547667 -11.8886953148959 -0.968605624081763 -0.529388752630106 1.78961942494441 -0.499835583879065 1.12770611004849 -1.59433578715291 -1.30747628220998 -0.0846506579209955 -958.772510817574 -10.4278498027636 10.4515606400437 -9.54119641728209
"2643" "1231094" 37 2844 51 37 0 -0.133948 0.333333 -0.333333 0.923569 TRUE 209 0.333333 -0.333333 7 4 34.8453 -22.1755 22.8369 -15.114540200509 21.843925260205 14.8700165336784 -14.2259457545199 -0.968230629694659 1.36123988369711 2.54826171401466 1.41938134864724 1.3466840024961 -1.63072444392929 -0.304534990445247 -0.972109396563855 -987.953855625252 20.1043250045704 15.4560363032038 20.9301044029867
"2645" "1231094" 37 2846 53 37 0 -0.340216 0.333333 -0.333333 0.999905 TRUE 209 0.333333 -0.333333 7 4 32.4254 -27.2935 22.2277 -16.5394054495926 20.8276207584295 13.513382938092 -15.7104240972425 -0.924647263330406 -0.241947836179534 1.97280256571178 -0.223615171527172 1.47960389829462 -1.46081327461954 -0.986582362280274 -0.188965734196796 -919.706312729695 -5.89363510340876 12.1887472348305 -5.36442461436969
"2672" "1231094" 37 2873 80 37 0 -0.343618 0.333333 -0.333333 0.999788 TRUE 209 0.333333 -0.333333 7 4 31.8324 -24.6759 24.2316 -14.6703464022006 20.4669165887166 14.3104705467244 -13.8497989684287 -0.90925256582134 0.240285991865028 1.95284921807948 0.267490358169888 1.30570014217445 -1.56022218789438 -1.006488629011 -0.840822126094155 -927.94059010591 1.06211620873426 12.0263343999917 1.77503467573221
"2677" "1231094" 37 2878 85 37 0 -0.681123 0.333333 -0.333333 0.785123 TRUE 209 0.333333 -0.333333 7 4 35.2418 -26.4795 26.2839 -15.9639868620393 22.514596796848 17.2157849335935 -15.0507958107128 -0.998071295331087 0.578226227271898 2.6625665168777 0.63549085219227 1.42587173444125 -1.920937954739 -0.937434016182473 -0.341291261992443 -1013.00945754744 6.82049051343325 15.4514055709446 7.59423964864983
"2714" "1231094" 37 2915 122 37 0 -0.0895601 0.333333 -0.333333 0.88794 TRUE 209 0.333333 -0.333333 7 4 33.3695 -27.6796 23.8635 -15.7954435593544 21.3978585126494 13.7348993118755 -14.9392167770693 -0.950537267028461 0.759035947330804 1.96829184284711 0.781113944557086 1.41014273672329 -1.48940455856241 -0.784478479585331 -0.401857944966392 -984.260397144628 9.14210648623837 11.6557143206622 9.890786051459
"2757" "1231094" 37 2958 165 37 0 -0.203992 0.333333 -0.333333 0.967095 TRUE 209 0.333333 -0.333333 7 4 29.3566 -25.5148 22.5399 -15.846614880889 19.2145493288072 14.2648867500738 -15.0779252292586 -0.853428948779791 0.821608117942701 1.76707596069614 0.8344531064875 1.41488547880159 -1.55518824552642 -1.46312599498687 -0.835347937235439 -891.67626325127 9.80760141186921 10.5635534311834 10.3627442472565
"2758" "1231094" 37 2959 166 37 0 -0.31002 0.333333 -0.333333 0.998914 TRUE 209 0.333333 -0.333333 7 4 35.1108 -24.6061 22.2872 -15.2978902402375 23.259370455108 13.7676524668692 -14.3700376555932 -1.03378504364319 0.4002665600258 1.99705529268277 0.428880479018206 1.36399861508708 -1.49305024323903 -0.804487731119113 0.385647801744455 -1044.34100283554 3.28713317415964 11.803737008596 4.21011217642343
